32.200000,28.225000,24.250000,24.980000,26.950000,421.000000,55.430000,45.923700
32.190000,28.185000,24.180000,24.930000,26.910000,410.800000,54.300000,46.659500
32.180000,28.145000,24.110000,24.880000,26.870000,400.300000,53.150000,47.417700
32.170000,28.100000,24.030000,24.830000,26.840000,389.500000,51.980000,48.196900
32.160000,28.055000,23.950000,24.780000,26.800000,378.400000,50.790000,48.993900
32.140000,28.005000,23.870000,24.720000,26.760000,367.100000,49.590000,49.805500
32.130000,27.960000,23.790000,24.670000,26.720000,355.600000,48.370000,50.629000
32.120000,27.910000,23.700000,24.610000,26.680000,344.000000,47.140000,51.461900
32.100000,27.855000,23.610000,24.540000,26.630000,332.100000,45.900000,52.302200
32.090000,27.805000,23.520000,24.480000,26.590000,320.100000,44.650000,53.147600
32.070000,27.745000,23.420000,24.410000,26.540000,308.000000,43.400000,53.996200
32.050000,27.685000,23.320000,24.340000,26.490000,295.800000,42.130000,54.845800
32.030000,27.625000,23.220000,24.270000,26.440000,283.600000,40.870000,55.694600
32.010000,27.560000,23.110000,24.190000,26.380000,271.300000,39.600000,56.540500
31.990000,27.495000,23.000000,24.110000,26.320000,259.100000,38.340000,57.381300
31.970000,27.425000,22.880000,24.030000,26.260000,247.000000,37.080000,58.151900
31.940000,27.355000,22.770000,23.940000,26.200000,235.000000,35.840000,58.913300
31.910000,27.280000,22.650000,23.850000,26.130000,223.300000,34.620000,59.663800
31.880000,27.200000,22.520000,23.760000,26.060000,212.000000,33.430000,60.401700
31.850000,27.120000,22.390000,23.660000,25.990000,201.000000,32.260000,61.125800
31.810000,27.035000,22.260000,23.560000,25.920000,191.000000,31.160000,61.834600
31.770000,26.945000,22.120000,23.450000,25.840000,181.500000,30.090000,62.527000
31.730000,26.855000,21.980000,23.340000,25.750000,172.300000,29.050000,63.201900
31.690000,26.760000,21.830000,23.230000,25.670000,163.400000,28.030000,63.858300
31.650000,26.665000,21.680000,23.110000,25.590000,155.000000,27.040000,64.495300
31.600000,26.555000,21.510000,22.980000,25.490000,146.900000,26.080000,65.085800
31.540000,26.440000,21.340000,22.850000,25.390000,139.100000,25.140000,65.657300
31.490000,26.325000,21.160000,22.710000,25.290000,131.700000,24.220000,66.209800
31.430000,26.205000,20.980000,22.570000,25.180000,124.600000,23.330000,66.743100
31.370000,26.085000,20.800000,22.420000,25.070000,117.800000,22.450000,67.257200
31.300000,25.955000,20.610000,22.280000,24.960000,111.300000,21.590000,67.752000
31.240000,25.830000,20.420000,22.120000,24.850000,105.000000,20.750000,68.227500
31.170000,25.695000,20.220000,21.970000,24.730000,99.100000,19.920000,68.683700
31.100000,25.560000,20.020000,21.810000,24.610000,93.300000,19.100000,69.120700
31.030000,25.425000,19.820000,21.640000,24.490000,87.800000,18.290000,69.538600
30.950000,25.280000,19.610000,21.480000,24.360000,82.600000,17.480000,69.938200
30.880000,25.140000,19.400000,21.310000,24.240000,77.500000,16.670000,70.320300
30.800000,24.995000,19.190000,21.140000,24.110000,72.600000,15.860000,70.685600
30.720000,24.850000,18.980000,20.970000,23.990000,68.000000,15.060000,71.034500
30.640000,24.700000,18.760000,20.800000,23.860000,63.500000,14.260000,71.367400
30.550000,24.550000,18.550000,20.620000,23.720000,59.300000,13.450000,71.684400
30.470000,24.400000,18.330000,20.450000,23.600000,55.300000,12.670000,71.985900
30.380000,24.245000,18.110000,20.270000,23.460000,51.400000,11.900000,72.272100
30.290000,24.095000,17.900000,20.100000,23.330000,47.700000,11.160000,72.543100
30.210000,23.945000,17.680000,19.920000,23.200000,44.200000,10.430000,72.798900
30.120000,23.795000,17.470000,19.750000,23.070000,40.900000,9.730000,73.039300
